address,userName,category,total_score,rank_score,pnl_score,consistency_score,volume_score,recency_score,first_rank,last_rank,rank_change,first_pnl,last_pnl,pnl_change,pnl_growth_pct,appearances,avg_volume,days_tracked,score_rank
0x61f0511331d8632c6a241d2ea8dc97b8f8c533fd,0x61f0511331D8632C6a241d2Ea8DC97B8F8c533fD-1769548929838,economics,37.67,19.09,0.25,13.33,0.0,5.0,94,31,63,681.5744682475001,694.9485895050002,13.374121257500065,1.96,4,0.0,3,60
0xdd225a03cd7ed89e3931906c67c75ab31cf89ef1,Euan,economics,37.6,10.91,11.5,10.0,0.19,5.0,85,49,36,354.367311445003,680.360189959008,325.99287851400504,91.99,3,1605.77,3,61
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,ImJustKen,economics,37.27,0.61,0.0,16.67,15.0,5.0,4,2,2,7198.733761130017,5032.84155425569,-2165.892206874327,-30.09,5,196206.86,3,62
0x1d8c256b15d3cd1f5db221e70c77f552eb8d757a,Hourglass,economics,36.97,10.3,0.0,6.67,15.0,5.0,75,41,34,2906.9651533589777,550.2889910287959,-2356.676162330182,-81.07,2,131664.13,1,63
0x510904c9a58f5c5ad799a1b44947077564175e9c,Logan.,economics,35.03,9.39,9.71,6.67,4.26,5.0,64,33,31,955.8886656676988,1698.633032645732,742.7443669780333,77.7,2,36300.52,2,64
0x1385c8133700a0e58fc69f4a7ed74f02cc2a1cf9,heyhey33,economics,34.39,12.73,0.0,20.0,0.0,1.67,56,14,42,1207.0716215459995,1207.0716215460006,1.1368683772161603e-12,0.0,6,0.0,5,65
0xacc8e9dcabf9d65a5c78e3bec6941ed53a2b7d08,StrideR,economics,33.46,3.94,6.94,16.67,0.92,5.0,25,12,13,1425.7910129560014,2216.8413492925174,791.050336336516,55.48,5,7870.84,3,66
0x1c8be2e77158047e2feb1a684ea8bf9355cc97ef,jefferyepstein4,economics,32.16,5.45,3.36,16.67,1.68,5.0,43,25,18,1477.6364175460008,1874.9964426442189,397.3600250982181,26.89,5,14311.9,3,67
0x2ce73a282c8b94b67f56ce889c28a1dc59a6b8fc,cuncho,economics,32.02,6.36,10.66,10.0,0.0,5.0,95,74,21,311.38633862000006,576.9322663099997,265.54592768999964,85.28,3,0.0,0,68
0x7cf93583951552553bc0d243a8582a3410ed2798,ChiefJusticeRoberts,economics,31.82,5.15,0.0,6.67,15.0,5.0,84,67,17,2593.4866392188733,433.97866323255585,-2159.5079759863174,-83.27,2,163444.74,2,69
0xb2eb6fb1821ca2859cb4c96622277b64d125403c,Solarcity,economics,31.67,13.33,0.0,13.33,0.0,5.0,87,43,44,734.8494479655001,542.9998359900001,-191.8496119755,-26.11,4,0.0,3,70
0xf5592765133941c40c77e52bc56bbe7ec167f462,0xf5592765133941c40C77e52Bc56bbe7EC167F462-1755612447740,economics,31.07,4.85,11.22,10.0,0.0,5.0,67,51,16,468.7535983739999,889.4637761590002,420.71017778500027,89.75,3,0.0,0,71
0x1c12abb42d0427e70e144ae67c92951b232f79d9,WickRick,economics,30.76,15.76,0.0,10.0,0.0,5.0,56,4,52,4000.0,3469.75799776,-530.2420022400001,-13.26,3,0.0,2,72
0xc6dd722558dbfbd8fa780efcbe819ed8c6604b9f,tourists,economics,30.52,7.58,0.0,10.0,7.95,5.0,79,54,25,2686.5400632776473,579.5033960441724,-2107.036667233475,-78.43,3,67743.03,2,73
