timestamp,timeframe,category,rank,address,pnl,volume,userName
2026-07-01 07:14:50,day,overall,1,0x84cfffc3f16dcc353094de30d4a45226eccd2f63,791161.0436095006,3140515.4518039995,mooseborzoi
2026-07-01 07:14:50,day,overall,2,0x0346afae2603313d2bbee96b628536c8cbe352a5,655735.5565089555,2229473.6461299993,GoalLineGhost
2026-07-01 07:14:50,day,overall,3,0x9f2fe025f84839ca81dd8e0338892605702d2ca8,562550.2124797706,1517842.0572809996,surfandturf
2026-07-01 07:14:50,day,overall,4,0x7c1ee865a785de4c00ee90ed86a38489fb8bbab3,445961.89951694355,522999.646357,CandleHammerDrums
2026-07-01 07:14:50,day,overall,5,0xfea31bc088000ff909be1dfd8d0e3f2c7ef2d227,297654.08088459796,995423.1875630002,ndb1
2026-07-01 07:14:50,day,overall,6,0x924379a79c64b77ad5816ad362122a5f6228658e,272698.39179342904,0.0,Kch-Temp
2026-07-01 07:14:50,day,overall,7,0xe9a6ed2e4d4ee8ce47cd47cac834746dc4cf627b,177843.38819599652,312279.32557800005,Oneger
2026-07-01 07:14:50,day,overall,8,0xa49becb692927d455924583b5e3e5788246f4c40,176000.53999999937,520108.0,sleepy-panda
2026-07-01 07:14:50,day,overall,9,0x709e8dcb133555794decc598e07f2c923b8366f5,167366.42287237238,338194.962686,0xd4aa6f8e91cfea29b66a48ebff52814
2026-07-01 07:14:50,day,overall,10,0xa23fad3ff8eb1412fc14e6b490e27f172ca07f29,120377.67950333332,91874.122155,ftr777
2026-07-01 07:14:50,day,overall,11,0x349606c1b77f3ba668879cbc9347f15a44cf8fc4,112900.0000000021,0.0,skk1ch
2026-07-01 07:14:50,day,overall,12,0x9703676286b93c2eca71ca96e8757104519a69c2,105738.67971409915,529784.076494,AnonymousUsername
2026-07-01 07:14:50,day,overall,13,0x53757615de1c42b83f893b79d4241a009dc2aeea,101606.43515431523,769010.9795329999,
2026-07-01 07:14:50,day,overall,14,0x26437896ed9dfeb2f69765edcafe8fdceaab39ae,95106.85033003008,252648.77,Latina
2026-07-01 07:14:50,day,overall,15,0x32b484581fc5606de9c1e43af4636b6be9bc8b21,92193.07474775103,448787.981075,0x32b484581fc5606dE9C1e43AF4636b6Be9BC8B21-1774274303653
2026-07-01 07:14:50,day,overall,16,0xdd882a70680633a75516f6ed5fce443e2d96dadb,90677.71111683306,249221.07362100002,MeiGuNiuBi
2026-07-01 07:14:50,day,overall,17,0x5c3a1a602848565bb16165fcd460b00c3d43020b,82080.51897474262,101823.16143700003,Crystiano
2026-07-01 07:14:50,day,overall,18,0xba389f76b0119aed07c53c9029852664bd97e406,78949.98999999996,0.0,joblessfinalboss
2026-07-01 07:14:50,day,overall,19,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf,77674.28067661973,874054.084762,0x3DFb153c197D4C19D3B31c1ecD2c7B6860eeabAf-1722957908185
2026-07-01 07:14:50,day,overall,20,0xfaa2b54347bd9a9f62d6e4bfb2d3180da53de80a,76427.15606295498,123878.9575,easymoney9
2026-07-01 07:14:50,day,overall,21,0xee00ba338c59557141789b127927a55f5cc5cea1,73448.29201122424,206671.533292,S-Works
