timestamp,timeframe,category,rank,address,pnl,volume,userName
2026-04-21 05:31:13,day,overall,1,0x9976874011b081e1e408444c579f48aa5b5967da,172899.17245039498,0.0,BWArmageddon
2026-04-21 05:31:13,day,overall,2,0x6ade597c0e2b43c0bf3542cada8a5e330d73f5b0,158610.73903589125,340065.34263699997,TheOnlyHuman
2026-04-21 05:31:13,day,overall,3,0x5bec79df9add70a3892041ab1a5516b60f53b215,136805.40749666584,132009.86497100003,guongAI
2026-04-21 05:31:13,day,overall,4,0x1117eade222413335b7ec959e5b48c1d3dbc3532,109186.51792785013,110813.75001799999,benwyatt
2026-04-21 05:31:13,day,overall,5,0xead152b855effa6b5b5837f53b24c0756830c76a,105259.12704947972,295756.54485,elkmonkey
2026-04-21 05:31:13,day,overall,6,0xde7be6d489bce070a959e0cb813128ae659b5f4b,94783.84432732474,657825.564062,wan123
2026-04-21 05:31:13,day,overall,7,0xb915070c8007b1bdf4b1ef04e56b066a022e8da5,91218.20320000002,0.0,Kingdmandan
2026-04-21 05:31:13,day,overall,8,0xa8e089ade142c95538e06196e09c85681112ad50,85280.38927743184,247437.983985,Wannac
2026-04-21 05:31:13,day,overall,9,0xfbf3d501e88815464642d0e913f15379c3eeb218,78298.4685769073,171499.963664,VPenguin
2026-04-21 05:31:13,day,overall,10,0x8a6c6811e8937f9e8afc1b9249fa540262c30b3f,75942.95151634241,260493.972126,0x8a6C6811e8937F9E8aFc1b9249FA540262c30b3f-1771776258725
2026-04-21 05:31:13,day,overall,11,0xbacd00c9080a82ded56f504ee8810af732b0ab35,68990.23402887314,230042.99039199995,ScottyNooo
2026-04-21 05:31:13,day,overall,12,0x9ac2536ed93f8fe8ce91d9662b03bcbb19ccbe3d,66092.384643761,0.0,0x9ac2536ed93f8fe8ce91d9662b03bcbb19ccbe3d
2026-04-21 05:31:13,day,overall,13,0x95de701f84f0f0fc958736024c3040332829c9b2,63663.08870410897,0.0,Tir-1
2026-04-21 05:31:13,day,overall,14,0xee613b3fc183ee44f9da9c05f53e2da107e3debf,59342.82970784651,325026.190739,sovereign2013
2026-04-21 05:31:13,day,overall,15,0xb45a797faa52b0fd8adc56d30382022b7b12192c,51767.45071102609,64477.99235,bcda
2026-04-21 05:31:13,day,overall,16,0x7a8885c8dc075f0578b648f29fa233408a7d41cc,46530.480192641146,55457.503633,stackingsats
2026-04-21 05:31:13,day,overall,17,0xbaa2bcb5439e985ce4ccf815b4700027d1b92c73,46317.033860261305,517946.36044799996,denizz
2026-04-21 05:31:13,day,overall,18,0x1b47e9b128e6b671edebfb2cac23dd3efc40d814,40144.25583838459,16742.732745,sbsigner
2026-04-21 05:31:13,day,overall,19,0x8516cc7ba51b0dc7a332d4462df1aff47ae393a0,39683.71716244762,135096.56321300002,forever333
2026-04-21 05:31:13,day,overall,20,0x72e4daa9b93fd3786f231c3b73c1bdbc4c48740a,39000.98320254633,5406.2016889999995,alienreal
2026-04-21 05:31:13,day,overall,21,0xa38a455bbdd4b68486548b7e19da99903f4f821d,36676.206074009395,320375.745992,takeormake
2026-04-21 05:31:13,day,overall,22,0xf1528f12e645462c344799b62b1b421a6a4c64aa,34473.46007804448,6002.936506,phonesculptor
2026-04-21 05:31:13,day,overall,23,0x0c154c190e293b7e5f8d453b5f690c4dc9599a45,33735.54554999992,0.0,0x0c154c190E293B7e5F8D453b5F690C4dC9599A45-1775083003603
2026-04-21 05:31:13,day,overall,24,0x1df231bd33dae91463e1682927e8096b82c289a0,33482.10645418524,145669.04778700002,pedroBala
2026-04-21 05:31:13,day,overall,25,0xf28e42d20e4826f2b10a24bc952001697947cab2,33361.61074088307,131203.382228,ethanaz
2026-04-21 05:31:13,day,overall,26,0xd106952ebf30a3125affd8a23b6c1f30c35fc79c,30290.67696593248,42191.22888,Herdonia
2026-04-21 05:31:13,day,overall,27,0x39d3c773be30fcc73161fc6768f46d563a779ef0,29321.25191135326,6349.965793000001,matanovik
2026-04-21 05:31:13,day,overall,28,0x842ac934cfff1467f27c167c42c318001e407422,29233.428343437874,162425.635004,ChompChomp888
2026-04-21 05:31:13,day,overall,29,0x6f8b2886707673629af6bbf7314b8081021601aa,28720.16806570845,94531.021301,sunflowaa
2026-04-21 05:31:13,day,overall,30,0xad2b18343919cf24b56b6f822360937ab322f091,28510.487056698516,45129.950152000005,b324u
2026-04-21 05:31:13,day,overall,31,0xd218e474776403a330142299f7796e8ba32eb5c9,26716.899205339898,173064.912839,cigarettes
2026-04-21 05:31:13,day,overall,32,0x47a83fb1debcd11cc93f3bbbf5aeb3a5caeb52f9,26565.085043748753,142999.872907,JuicySlots
2026-04-21 05:31:13,day,overall,33,0xf5f92940519a72da460b1c2a606bc1230f0e87b0,26311.583206542768,154350.21182800003,kekasaur
2026-04-21 05:31:13,day,overall,34,0xa7d1ae08567d192db3c3cf1858c62c76dc8cb824,25421.931428025942,0.0,Cinibengales
2026-04-21 05:31:13,day,overall,35,0x32ed517a571c01b6e9adecf61ba81ca48ff2f960,23147.43945502978,198048.12858100003,sportmaster777
2026-04-21 05:31:13,day,overall,36,0x12ec6d71325afac2b4d25b3de94185e2c48d41ae,22973.299999999992,50000.0,olegio
